Position,Name,Artist,Album,Year,Genre,Time,Plays
74,Gimmie Love,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:22,34
75,everytime,Ariana Grande,Sweetener,2018,Pop,0:02:52,59
76,Western Wind,Carly Rae Jepsen,Western Wind - Single,2022,Pop,0:03:45,
77,7 years,Charli XCX,how i'm feeling now,2020,Pop,0:03:15,24
78,King of My Heart,Taylor Swift,reputation,2017,Pop,0:03:34,102
79,Click (feat. Kim Petras & Tommy Cash),Charli XCX,Charli,2019,Pop,0:03:53,37
80,gold rush,Taylor Swift,evermore (deluxe version),2020,Alternative,0:03:05,23
81,The Blackest Day,Lana Del Rey,Honeymoon,2015,Alternative,0:06:05,115
82,I Didn’t Just Come Here To Dance,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:39,35
83,The Only Heartbreaker,Mitski,Laurel Hell,2021,Alternative,0:03:04,41
84,Bags,Clairo,Immunity,2019,Alternative,0:04:20,143
85,Gone,Charli XCX & Christine and the Queens,Charli,2019,Pop,0:04:06,120
86,Fireworks,Mitski,Puberty 2,2016,Indie Rock,0:02:37,27
87,Cross You Out (feat. Sky Ferreira),Charli XCX,Charli,2019,Pop,0:03:28,42
88,Dan the Dancer,Mitski,Puberty 2,2016,Indie Rock,0:02:25,20
89,I Don't Wanna Know,Charli XCX,Charli,2019,Pop,0:03:05,22
90,Impossible,Clairo,Immunity,2019,Alternative,0:03:50,84
91,Let Me Down Slowly,Tinashe,333 (Deluxe),2021,R&B/Soul,0:03:05,21
92,Cinnamon Girl,Lana Del Rey,Norman F*****g Rockwell!,2019,Alternative,0:05:00,174
93,Radar,Britney Spears,Blackout,2007,Pop,0:03:49,147
94,I Really Like You,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:24,37
95,Emotion,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:17,48
96,Summertime Sadness,Lana Del Rey,Born to Die (Deluxe Version),2012,Alternative,0:04:25,82
97,Pretty Girl,Clairo,diary 001 - EP,2017,Alternative,0:02:59,27
98,Going Home,The Aces,Under My Influence,2020,Alternative,0:03:55,116
99,1121,Halsey,"If I Can’t Have Love, I Want Power",2021,Alternative,0:02:42,145
100,Out of My Head (feat. Tove Lo and ALMA),Charli XCX,Pop 2,2017,Pop,0:03:55,47
