Position,Name,Artist,Album,Year,Genre,Time,Plays
42,The Grants,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:55,46
43,True Disaster,Tove Lo,Lady Wood,2016,Alternative,0:03:44,41
44,Ever Again,Robyn,Honey,2018,Pop,0:04:24,37
45,You asked for this,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:04:25,39
46,Wildest Dreams (Taylor's Version),Taylor Swift,Wildest Dreams (Taylor's Version) - Single,2021,Pop,0:03:40,113
47,Temptation,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:03,38
48,October,No Spirit,October - Single,2021,Hip-Hop/Rap,0:02:30,
49,La Vie En Rose,Lucy Dacus,2019,2019,Alternative,0:02:50,41
50,abcdefu,GAYLE,a study of the human experience volume one - EP,2021,Pop,0:02:48,42
51,True Romance,Tove Lo,Dirt Femme,2022,Pop,0:04:05,87
52,Snow On The Beach (feat. Lana Del Rey) [feat. More Lana Del Rey],Taylor Swift,Midnights (The Til Dawn Edition),2023,Pop,0:03:49,28
53,the 1,Taylor Swift,folklore (deluxe version),2020,Alternative,0:03:30,56
54,Better Man,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:02:52,41
55,Rose Colored Lenses,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:03:43,40
56,Habits (Stay High),Tove Lo,Queen of the Clouds (Blueprint Edition),2013,Alternative,0:03:29,97
57,Jon Batiste Interlude,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:03:33,36
58,Bloom,Troye Sivan,Bloom,2018,Pop,0:03:42,106
59,Hot As Ice,Britney Spears,Blackout,2007,Pop,0:03:16,102
60,Karma,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:24,
61,Anti-Hero,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:20,
62,Not Strong Enough,boygenius,the record,2023,Alternative,0:03:54,34
63,Holy (Til You Let Me Go),Rina Sawayama,Hold The Girl,2022,Alternative,0:03:19,115
64,Paris,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:16,
65,Heat Lightning,Mitski,Laurel Hell,2021,Alternative,0:02:51,99
66,Crash,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:09,35
67,Gracious Grind,midnite library,Purposeful Pondering,2023,Hip-Hop/Rap,0:01:37,
68,Emotion,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:17,83
69,Bends,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:15,93
70,Constant Repeat,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:09,33
71,Sweet Nothing,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:08,
72,bitches,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:02:17,33
73,Grapefruit,Tove Lo,Dirt Femme,2022,Pop,0:03:51,132
74,"Sit Still, Look Pretty",Daya,"Sit Still, Look Pretty",2015,Pop,0:03:27,67
75,Smoke Signals,Phoebe Bridgers,Stranger in the Alps,2017,Alternative,0:05:24,49
76,Judah Smith Interlude,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:36,27
77,I Wish you Roses,Kali Uchis,Red Moon In Venus,2023,R&B/Soul,0:03:39,27
78,Easy Lover (feat. Big Sean),Ellie Goulding,Higher Than Heaven (Deluxe),2022,Pop,0:03:35,32
79,Baby,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:39,28
80,Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2022,Pop,0:04:45,180
81,Bad Thing Twice,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:13,87
82,Em Gái Mưa,Charmy pham,Em Gái Mưa - Single,2017,Pop,0:05:23,28
83,my tears ricochet,Taylor Swift,folklore,2020,Alternative,0:04:15,
84,Pretty Hurts,Beyoncé,BEYONCÉ (Platinum Edition),2013,Pop,0:04:17,27
85,Summer Girl (Bonus Track),HAIM,"Women In Music, Pt. III (Expanded Edition)",2019,Alternative,0:03:25,138
86,Ya'aburnee,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:03:08,27
87,Anxious (Bonus Track),Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:02:57,141
88,The Happiest Girl,BLACKPINK,BORN PINK,2022,K-Pop,0:03:42,34
89,Handstand,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:03:25,29
90,Prom,SZA,Ctrl,2017,R&B/Soul,0:03:16,79
91,Tally,BLACKPINK,BORN PINK,2022,K-Pop,0:03:04,47
92,Way Back Into Love,Hugh Grant & Haley Bennett,Music and Lyrics,2007,Soundtrack,0:04:37,69
93,Mastermind,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:11,14
94,Always Get This Way,The Aces,I've Loved You For So Long,2023,Alternative,0:02:54,24
95,Bikini Porn,Tove Lo,Sunshine Kitty (Paw Prints Edition),2020,Alternative,0:02:42,25
96,THIQUE,Beyoncé,RENAISSANCE,2022,Pop,0:04:04,46
97,ALIEN SUPERSTAR,Beyoncé,RENAISSANCE,2022,Pop,0:03:35,75
98,King of My Heart,Taylor Swift,reputation,2017,Pop,0:03:34,131
99,Frankenstein,Rina Sawayama,Hold The Girl,2022,Alternative,0:03:12,31
100,killing boys,Halsey,Manic,2020,Alternative,0:02:23,65
